PROJ_NAME,TRACK GROUP,TRACK,DOMAIN,TASK,category,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Automatic Instance Shutdown and start up,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,SQL server,Powershell,Database File System Monitoring,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,SQL server,Powershell,SQL Server Core services Monitoring,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Backup & Storage,Powershell,Netapp POD's capacity Monitoring,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File services : 7 Mode - NAS Share Quota Increase,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File services : NFS Mount Access (Existing Share),automatable,,
Merck & Co. Inc,NETWORKS DOMAIN,Storage services- File services,Powershell,File Share Quota Increase,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Bardscpi Folder Access (Task Assisted),automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,SSD File Share Creation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Top/Down File Share Creation (>100GB),automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,CIFS audit enable,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File services : File Share/Folder Deletion,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,NAS share/folder rename,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Collect all folder audit list,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,SAN : Verify if space available in other pool and allocate,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Integrate the SAN allocation script and WWN(LUN Id) ref number - VNX,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Integrate the SAN allocation script and WWN(LUN Id) ref number - VMAX,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Integrate the SAN allocation script and WWN(LUN Id) ref number - 3PAR,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,NAS : Volume Expansion,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,NAS : Aggregate Creation - NetApp,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,NAS : Add additional physical drive to aggregate,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,cmode volume inode increase,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Cmode volume increase,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Automated mount creation for cmode and 7 mode,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Unix : SAN Storage migration,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Server Decommission(Physical and Virtual),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Server Local File system management,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,Server OS Patching,automatable,,
Merck & Co. Inc,WINTEL DOMAIN,Wintel,Powershell,Windows : Backup issues,automatable,,
Merck & Co. Inc,WINTEL DOMAIN,DBA,Powershell,Disk space issue,automatable,,
Merck & Co. Inc,WINTEL DOMAIN,Wintel,Powershell,Windows : CPU / Memory Alerts,automatable,,
Merck & Co. Inc,WINTEL DOMAIN,Wintel,Powershell,RDP Issues,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Backup & Storage,Powershell,Remove domain users and  SG group from the local admin group,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Backup & Storage,Powershell,Provide the list of Groups\Users from the builtin groups of the server,automatable,,
Clubcorp,WINTEL DOMAIN,Wintel,Powershell,Ad Health Check,automatable,,
Estee Lauder,SD AND DATACENTER DOMAIN,Service Desk,"Tools, Optibot, Python & Misc",Password Reset Optibot Implementation,automatable,,
Estee Lauder,SD AND DATACENTER DOMAIN,Service Desk,"Tools, Optibot, Python & Misc",Information Calls,automatable,,
Estee Lauder,SD AND DATACENTER DOMAIN,Service Desk,"Tools, Optibot, Python & Misc",Network Issues,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,"Tools, Optibot, Python & Misc",Check ftp server working or not by downloading the file present in ftp server,automatable,,
Clubcorp,WINTEL DOMAIN,GAM,Powershell,Termination report ,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,"Tools, Optibot, Python & Misc",Top 10 Bandwidth users report from Middlebury,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,"Tools, Optibot, Python & Misc",Top 10 Bandwidth users report from Smyrna,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,"Tools, Optibot, Python & Misc",Top 10 blocked sites report from Middlebury,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,"Tools, Optibot, Python & Misc",Top 10 blocked sites report from Smyrna,automatable,,
Estee Lauder,WINTEL DOMAIN,Citrix,Powershell,Connection to--' (ping) failed (IP Address: <>),automatable,,
Estee Lauder,WINTEL DOMAIN,Citrix,Powershell,Robot <> is inactive,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Reboot,automatable,,
Estee Lauder,WINTEL DOMAIN,Citrix,Powershell,Local file system space,automatable,,
Cooper Tire and Rubber Company,SD AND DATACENTER DOMAIN,ICC,Powershell,"Workload report (Task, Change, Incident)",automatable,,
Crawford,WINTEL DOMAIN,Windows DC,Powershell,Comparison of pre and post validation of patches,automatable,,
Clubcorp,SD AND DATACENTER DOMAIN,Security,Powershell,Compliance Check,automatable,,
Clubcorp,WINTEL DOMAIN,AD,Powershell,Password Remainder,automatable,,
University of California San Franc,NETWORKS DOMAIN,Network & Security,Powershell,Automated Configuration Push,automatable,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,Inventory Management for AIX Servers,automatable,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,Inventory Management for VIOS Servers,automatable,,
Rockwell Automation,WINTEL DOMAIN,Citrix,Powershell,Script to fetch group information,automatable,,
Crawford,WINTEL DOMAIN,AD,Powershell,User Account Lock out   ,automatable,,
Crawford,WINTEL DOMAIN,Windows,Powershell,Mailing all results,automatable,,
University of California San Franc,STORAGE AND BACKUP DOMAIN,Backup,"Tools, Optibot, Python & Misc",This script gets the server name from txt file and gets the files to be installed from another txt file and installs the files on the respective servers,automatable,,
Clubcorp,WINTEL DOMAIN,Imaging,Powershell,Agent issue alerts,automatable,,
Crawford,WINTEL DOMAIN,Windows,"Tools, Optibot, Python & Misc",IFW Image file copy,automatable,,
Crawford,WINTEL DOMAIN,Windows,"Tools, Optibot, Python & Misc",Removing Diskeeper & v-locity,automatable,,
Staples,DATABASE DOMAIN,Oracle ,Powershell,Hung database,automatable,,
Staples,DATABASE DOMAIN,Oracle ,Powershell,False server down alert,automatable,,
Rockwell Automation,WINTEL DOMAIN,Citrix,Powershell,Citrix Farm Report,automatable,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,Redhat Servers Report,automatable,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,Inventory Management for HMC Servers,automatable,,
Chemtura,STORAGE AND BACKUP DOMAIN,Storage,MicrosoftSCORCH,Brocade switch Health Checkup,automatable,,
Clorox,TOOLS DOMAIN,Tools,Powershell,Devices not reporting to NFA tool.,automatable,,
Clorox,TOOLS DOMAIN,Tools,Perl,Network Device Configuration Change notification,automatable,,
Clorox,NETWORKS DOMAIN,Data Networks,Perl,Device Configuration backup,automatable,,
Clorox,TOOLS DOMAIN,Tools,Perl,Device Configuration push,automatable,,
Clorox,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Maintenance mode for Servers,automatable,,
Clorox,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Monitoring addition,automatable,,
Clorox,TOOLS DOMAIN,Tools,Powershell,Email monitoring,automatable,,
Clorox,TOOLS DOMAIN,Tools,Powershell,Top Memory consuming Process,automatable,,
Clorox,TOOLS DOMAIN,Tools,Powershell,Nimsoft Robot Restart,automatable,,
Clorox,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Devices not reporting to eHealth tool,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Collect the OS Patching Details for all the servers,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Global Admin User collection Report(for scope servers),automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Password Reset in all servers,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Setting Timeout Value for all the servers,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Checking on the any particular vg/swap status/mount point status for all the servers,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Health Check Report for scope servers ,automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,"Checking for any services status (ntp,nfs,nimsoft,controlm)",automatable,,
Clorox,UNIX DOMAIN,Unix,ShellScript,Configuring Print Queues(As part of Migration),automatable,,
Clorox,WINTEL DOMAIN,DC Ops,Powershell,Disk space report,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,VMware RV tools report,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,VMware Vcheck Report,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,Citrix Daily Health checkup,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,Citrix License report,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,Thornton UCS health check,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,AD replication & NTP Logs,automatable,,
Clorox,WINTEL DOMAIN,Windows,Powershell,Snapshot Taken,automatable,,
Clorox,UNIX DOMAIN,Linux,Powershell,Server Reboot,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,MicrosoftSCORCH,Top 10 Bandwidth excluding Google Video report from Middlebury,automatable,,
Chemtura,SD AND DATACENTER DOMAIN,Security,MicrosoftSCORCH,Top 10 Bandwidth excluding Google Video report from Symarna,automatable,,
Chemtura,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Monthly Billing Report,automatable,,
Rockwell Automation,WINTEL DOMAIN,Wintel,Powershell,Fetch version details of all ESX hosts for single/multiple Vcenter servers,automatable,,
Becton Dickinson,TOOLS DOMAIN,Tool,PHP,Portal to track peripheral request,automatable,,
Chemtura,UNIX DOMAIN,Unix,ShellScript,Inventory Management for Suse servers,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,Verify Installation of Tools,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,"script prepares the servers for decommission, by uninstalling certain Tools",automatable,,
Ascensia Diabetic Care,NETWORKS DOMAIN,NOC,Powershell,Guest ID creation on Meraki dashboard,automatable,,
Ascensia Diabetic Care,TOOLS DOMAIN,SCCM,Powershell,App deployment toolkit  ,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,Check folder on SFTP Site,automatable,,
Estee Lauder,WINTEL DOMAIN,Windows,Powershell,Script gets the latest installed hotfix details on specified input servers.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script displays disk space details of servers given as input.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script check the rechability of servers and RDP of reachable servers.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script reboots multiple servers.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script lists all of shared folder permission or ntfs permission.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,"Script generates post patching report with server pingable or not,uptime, installed hotfix details etc.",automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Scripts for pre check and post check verification for patching.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script targets all domain controllers in the forest to retrieve summary replication status from each.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script extracts report for missing updates and checks the pre-requistes has installed or not.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script which auto generates email to share the new password that is set on all ESXi hosts listed in input for that current month,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script updates the vmtools without reboot based on the user input.,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script to install patches and togenerates a patch report .,automatable,,
Estee Lauder,WINTEL DOMAIN,Wintel,Powershell,Script generates report of complete health check of vm environment.,automatable,,
Estee Lauder,WINTEL DOMAIN,Windows,Powershell,Script generates a report of health check of physical server.,automatable,,
Estee Lauder,WINTEL DOMAIN,Windows,Powershell,Script uninstalls the patch as per the input hotfix id.,automatable,,
Estee Lauder,WINTEL DOMAIN,AD,Powershell,Gets the ADReplicationPartnerMetadata,automatable,,
Estee Lauder,WINTEL DOMAIN,AD,Powershell,"This script will get the AD replication status like Number of failures, last failure time and also information on Source DSA Site, Destination DSA Site and displayed into an HTML format.",automatable,,
Estee Lauder,WINTEL DOMAIN,AD,Powershell,This script does the health monitoring by using command ,automatable,,
Estee Lauder,WINTEL DOMAIN,Active Directory,Powershell,"Gets the complete status of AD health, these include Replication status, Netlogon status, Service status, Advertising status, FSMOCheck status and mails this information to the mentioned user, this also produces an HTML report",automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,Check services running under service account,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,Remove user certificates from AD for VPN and Meraki User Template,automatable,,
Pepsi Co,WINTEL DOMAIN,Wintel,Powershell,"Powershell script to check nimsoft agent,Antivirus version,DNS Issue,Forward and Reverse Lookup",automatable,,
Estee Lauder,UNIX DOMAIN,Linux / Unix,CA-ITPAM,Group Creation,automatable,,
Estee Lauder,UNIX DOMAIN,Unix,CA-ITPAM,Group Deletion,automatable,,
Rockwell Automation,WINTEL DOMAIN,Wintel,Powershell,VM tools status report,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Windows,Powershell,Send logs to SfB team .,automatable,,
Ascensia Diabetic Care,PROCESS AND OTHER REPORTING DOMAIN,Process,Powershell,Incident and Task Data report,automatable,,
Ascensia Diabetic Care,TOOLS DOMAIN,SCCM,"Tools, Optibot, Python & Misc",Microsoft Security Update Release Report,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,TMP Chip Driver Refresh.,automatable,,
Pepsi Co,TOOLS DOMAIN,Tools,CA-ITPAM,Nimsoft Agent Remediation for multiple servers- Windows,automatable,,
Pepsi Co,TOOLS DOMAIN,Tools,CA-ITPAM,Nimsoft Agent Remediation for multiple servers - Linux,automatable,,
Clorox,DATABASE DOMAIN,Database,ShellScript,Tablespace free percent report,automatable,,
Clorox,DATABASE DOMAIN,Database,ShellScript,Database users report,automatable,,
Clorox,DATABASE DOMAIN,Database,ShellScript,Database growth report,automatable,,
Clorox,DATABASE DOMAIN,Database,ShellScript,To clean up the trace files which are above 30 days,automatable,,
Clorox,DATABASE DOMAIN,Database,ShellScript,To clean up the audit files which are above 30 days,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,Wintel,Powershell,Check Certificates,automatable,,
Cooper Tire and Rubber Company,SD AND DATACENTER DOMAIN,ServiceDesk,Powershell,SD incident/task report,automatable,,
Ascensia Diabetic Care,WINTEL DOMAIN,AD,Powershell,Remote Desktop Users Membership,automatable,,
Estee Lauder,NETWORKS DOMAIN,Network,Powershell,Subnet Addition/Deletion/Modification,automatable,,
